genome_name,taxon_id,antibiotic,resistant_phenotype,STRING_name_compact
Klebsiella aerogenes JBABADF-19-0157,548,cefozopran,,Klebsiella aerogenes
Klebsiella aerogenes JBABADF-19-0157,548,cefpodoxime,,Klebsiella aerogenes
Klebsiella aerogenes JBABADF-19-0157,548,ceftazidime,,Klebsiella aerogenes
Klebsiella aerogenes JBABADF-19-0157,548,ceftazidime/clavulanic acid,,Klebsiella aerogenes
Klebsiella aerogenes JBABADF-19-0157,548,ceftriaxone,,Klebsiella aerogenes
Klebsiella aerogenes JBABADF-19-0157,548,cefuroxime,,Klebsiella aerogenes
Klebsiella aerogenes JBABADF-19-0157,548,chloramphenicol,,Klebsiella aerogenes
Klebsiella aerogenes JBABADF-19-0157,548,ciprofloxacin,,Klebsiella aerogenes
Klebsiella aerogenes JBABADF-19-0157,548,colistin,,Klebsiella aerogenes
Klebsiella aerogenes JBABADF-19-0157,548,doripenem,,Klebsiella aerogenes
Klebsiella aerogenes JBABADF-19-0157,548,fosfomycin,,Klebsiella aerogenes
Klebsiella aerogenes JBABADF-19-0157,548,gentamicin,,Klebsiella aerogenes
Klebsiella aerogenes JBABADF-19-0157,548,imipenem,,Klebsiella aerogenes
Klebsiella aerogenes JBABADF-19-0157,548,levofloxacin,,Klebsiella aerogenes
Klebsiella aerogenes JBABADF-19-0157,548,meropenem,,Klebsiella aerogenes
Klebsiella aerogenes JBABADF-19-0157,548,minocycline,,Klebsiella aerogenes
Klebsiella aerogenes JBABADF-19-0157,548,piperacillin,,Klebsiella aerogenes
Klebsiella aerogenes JBABADF-19-0157,548,piperacillin/tazobactam,,Klebsiella aerogenes
Klebsiella aerogenes JBABADF-19-0157,548,tigecycline,,Klebsiella aerogenes
Klebsiella aerogenes JBABADF-19-0157,548,tobramycin,,Klebsiella aerogenes
Klebsiella aerogenes JBABADF-19-0157,548,trimethoprim/sulfamethoxazole,,Klebsiella aerogenes
Klebsiella aerogenes JBABADI-19-0068,548,amikacin,,Klebsiella aerogenes
Klebsiella aerogenes JBABADI-19-0068,548,ampicillin/sulbactam,,Klebsiella aerogenes
Klebsiella aerogenes JBABADI-19-0068,548,aztreonam,,Klebsiella aerogenes
Klebsiella aerogenes JBABADI-19-0068,548,cefepime,,Klebsiella aerogenes
Klebsiella aerogenes JBABADI-19-0068,548,cefmetazole,,Klebsiella aerogenes
Klebsiella aerogenes JBABADI-19-0068,548,cefoperazone/sulbactam,,Klebsiella aerogenes
Klebsiella aerogenes JBABADI-19-0068,548,cefotaxime,,Klebsiella aerogenes
Klebsiella aerogenes JBABADI-19-0068,548,cefotaxime/clavulanic acid,,Klebsiella aerogenes
Klebsiella aerogenes JBABADI-19-0068,548,cefotetan,,Klebsiella aerogenes
Klebsiella aerogenes JBABADI-19-0068,548,cefozopran,,Klebsiella aerogenes
Klebsiella aerogenes JBABADI-19-0068,548,cefpodoxime,,Klebsiella aerogenes
Klebsiella aerogenes JBABADI-19-0068,548,ceftazidime,,Klebsiella aerogenes
Klebsiella aerogenes JBABADI-19-0068,548,ceftazidime/clavulanic acid,,Klebsiella aerogenes
Klebsiella aerogenes JBABADI-19-0068,548,ceftriaxone,,Klebsiella aerogenes
Klebsiella aerogenes JBABADI-19-0068,548,cefuroxime,,Klebsiella aerogenes
Klebsiella aerogenes JBABADI-19-0068,548,chloramphenicol,,Klebsiella aerogenes
Klebsiella aerogenes JBABADI-19-0068,548,ciprofloxacin,,Klebsiella aerogenes
Klebsiella aerogenes JBABADI-19-0068,548,colistin,,Klebsiella aerogenes
Klebsiella aerogenes JBABADI-19-0068,548,doripenem,,Klebsiella aerogenes
Klebsiella aerogenes JBABADI-19-0068,548,fosfomycin,,Klebsiella aerogenes
Klebsiella aerogenes JBABADI-19-0068,548,gentamicin,,Klebsiella aerogenes
Klebsiella aerogenes JBABADI-19-0068,548,imipenem,,Klebsiella aerogenes
Klebsiella aerogenes JBABADI-19-0068,548,levofloxacin,,Klebsiella aerogenes
Klebsiella aerogenes JBABADI-19-0068,548,meropenem,,Klebsiella aerogenes
Klebsiella aerogenes JBABADI-19-0068,548,minocycline,,Klebsiella aerogenes
Klebsiella aerogenes JBABADI-19-0068,548,piperacillin,,Klebsiella aerogenes
Klebsiella aerogenes JBABADI-19-0068,548,piperacillin/tazobactam,,Klebsiella aerogenes
Klebsiella aerogenes JBABADI-19-0068,548,tigecycline,,Klebsiella aerogenes
Klebsiella aerogenes JBABADI-19-0068,548,tobramycin,,Klebsiella aerogenes
Klebsiella aerogenes JBABADI-19-0068,548,trimethoprim/sulfamethoxazole,,Klebsiella aerogenes
Klebsiella aerogenes JBABAEJ-19-0022,548,amikacin,,Klebsiella aerogenes
Klebsiella aerogenes JBABAEJ-19-0022,548,ampicillin/sulbactam,,Klebsiella aerogenes
Klebsiella aerogenes JBABAEJ-19-0022,548,aztreonam,,Klebsiella aerogenes
Klebsiella aerogenes JBABAEJ-19-0022,548,cefepime,,Klebsiella aerogenes
Klebsiella aerogenes JBABAEJ-19-0022,548,cefmetazole,,Klebsiella aerogenes
Klebsiella aerogenes JBABAEJ-19-0022,548,cefoperazone/sulbactam,,Klebsiella aerogenes
Klebsiella aerogenes JBABAEJ-19-0022,548,cefotaxime,,Klebsiella aerogenes
Klebsiella aerogenes JBABAEJ-19-0022,548,cefotaxime/clavulanic acid,,Klebsiella aerogenes
Klebsiella aerogenes JBABAEJ-19-0022,548,cefotetan,,Klebsiella aerogenes
Klebsiella aerogenes JBABAEJ-19-0022,548,cefozopran,,Klebsiella aerogenes
Klebsiella aerogenes JBABAEJ-19-0022,548,cefpodoxime,,Klebsiella aerogenes
Klebsiella aerogenes JBABAEJ-19-0022,548,ceftazidime,,Klebsiella aerogenes
Klebsiella aerogenes JBABAEJ-19-0022,548,ceftazidime/clavulanic acid,,Klebsiella aerogenes
Klebsiella aerogenes JBABAEJ-19-0022,548,ceftriaxone,,Klebsiella aerogenes
Klebsiella aerogenes JBABAEJ-19-0022,548,cefuroxime,,Klebsiella aerogenes
Klebsiella aerogenes JBABAEJ-19-0022,548,chloramphenicol,,Klebsiella aerogenes
Klebsiella aerogenes JBABAEJ-19-0022,548,ciprofloxacin,,Klebsiella aerogenes
Klebsiella aerogenes JBABAEJ-19-0022,548,colistin,,Klebsiella aerogenes
Klebsiella aerogenes JBABAEJ-19-0022,548,doripenem,,Klebsiella aerogenes
Klebsiella aerogenes JBABAEJ-19-0022,548,fosfomycin,,Klebsiella aerogenes
Klebsiella aerogenes JBABAEJ-19-0022,548,gentamicin,,Klebsiella aerogenes
Klebsiella aerogenes JBABAEJ-19-0022,548,imipenem,,Klebsiella aerogenes
Klebsiella aerogenes JBABAEJ-19-0022,548,levofloxacin,,Klebsiella aerogenes
Klebsiella aerogenes JBABAEJ-19-0022,548,meropenem,,Klebsiella aerogenes
Klebsiella aerogenes JBABAEJ-19-0022,548,minocycline,,Klebsiella aerogenes
Klebsiella aerogenes JBABAEJ-19-0022,548,piperacillin,,Klebsiella aerogenes
Klebsiella aerogenes JBABAEJ-19-0022,548,piperacillin/tazobactam,,Klebsiella aerogenes
Klebsiella aerogenes JBABAEJ-19-0022,548,tigecycline,,Klebsiella aerogenes
Klebsiella aerogenes JBABAEJ-19-0022,548,tobramycin,,Klebsiella aerogenes
Klebsiella aerogenes JBABAEJ-19-0022,548,trimethoprim/sulfamethoxazole,,Klebsiella aerogenes
Klebsiella aerogenes JBABAIF-19-0076,548,amikacin,,Klebsiella aerogenes
Klebsiella aerogenes JBABAIF-19-0076,548,ampicillin/sulbactam,,Klebsiella aerogenes
Klebsiella aerogenes JBABAIF-19-0076,548,aztreonam,,Klebsiella aerogenes
Klebsiella aerogenes JBABAIF-19-0076,548,cefepime,,Klebsiella aerogenes
Klebsiella aerogenes JBABAIF-19-0076,548,cefmetazole,,Klebsiella aerogenes
Klebsiella aerogenes JBABAIF-19-0076,548,cefoperazone/sulbactam,,Klebsiella aerogenes
Klebsiella aerogenes JBABAIF-19-0076,548,cefotaxime,,Klebsiella aerogenes
Klebsiella aerogenes JBABAIF-19-0076,548,cefotaxime/clavulanic acid,,Klebsiella aerogenes
Klebsiella aerogenes JBABAIF-19-0076,548,cefotetan,,Klebsiella aerogenes
Klebsiella aerogenes JBABAIF-19-0076,548,cefozopran,,Klebsiella aerogenes
Klebsiella aerogenes JBABAIF-19-0076,548,cefpodoxime,,Klebsiella aerogenes
Klebsiella aerogenes JBABAIF-19-0076,548,ceftazidime,,Klebsiella aerogenes
Klebsiella aerogenes JBABAIF-19-0076,548,ceftazidime/clavulanic acid,,Klebsiella aerogenes
Klebsiella aerogenes JBABAIF-19-0076,548,ceftriaxone,,Klebsiella aerogenes
Klebsiella aerogenes JBABAIF-19-0076,548,cefuroxime,,Klebsiella aerogenes
Klebsiella aerogenes JBABAIF-19-0076,548,chloramphenicol,,Klebsiella aerogenes
Klebsiella aerogenes JBABAIF-19-0076,548,ciprofloxacin,,Klebsiella aerogenes
Klebsiella aerogenes JBABAIF-19-0076,548,colistin,,Klebsiella aerogenes
Klebsiella aerogenes JBABAIF-19-0076,548,doripenem,,Klebsiella aerogenes
Klebsiella aerogenes JBABAIF-19-0076,548,fosfomycin,,Klebsiella aerogenes
Klebsiella aerogenes JBABAIF-19-0076,548,gentamicin,,Klebsiella aerogenes
Klebsiella aerogenes JBABAIF-19-0076,548,imipenem,,Klebsiella aerogenes
Klebsiella aerogenes JBABAIF-19-0076,548,levofloxacin,,Klebsiella aerogenes
Klebsiella aerogenes JBABAIF-19-0076,548,meropenem,,Klebsiella aerogenes
Klebsiella aerogenes JBABAIF-19-0076,548,minocycline,,Klebsiella aerogenes
Klebsiella aerogenes JBABAIF-19-0076,548,piperacillin,,Klebsiella aerogenes
Klebsiella aerogenes JBABAIF-19-0076,548,piperacillin/tazobactam,,Klebsiella aerogenes
Klebsiella aerogenes JBABAIF-19-0076,548,tigecycline,,Klebsiella aerogenes
Klebsiella aerogenes JBABAIF-19-0076,548,tobramycin,,Klebsiella aerogenes
Klebsiella aerogenes JBABAIF-19-0076,548,trimethoprim/sulfamethoxazole,,Klebsiella aerogenes
Klebsiella aerogenes JBAEACI-19-0038,548,amikacin,,Klebsiella aerogenes
Klebsiella aerogenes JBAEACI-19-0038,548,ampicillin/sulbactam,,Klebsiella aerogenes
Klebsiella aerogenes JBAEACI-19-0038,548,aztreonam,,Klebsiella aerogenes
Klebsiella aerogenes JBAEACI-19-0038,548,cefepime,,Klebsiella aerogenes
Klebsiella aerogenes JBAEACI-19-0038,548,cefmetazole,,Klebsiella aerogenes
Klebsiella aerogenes JBAEACI-19-0038,548,cefoperazone/sulbactam,,Klebsiella aerogenes
Klebsiella aerogenes JBAEACI-19-0038,548,cefotaxime,,Klebsiella aerogenes
Klebsiella aerogenes JBAEACI-19-0038,548,cefotaxime/clavulanic acid,,Klebsiella aerogenes
Klebsiella aerogenes JBAEACI-19-0038,548,cefotetan,,Klebsiella aerogenes
Klebsiella aerogenes JBAEACI-19-0038,548,cefozopran,,Klebsiella aerogenes
Klebsiella aerogenes JBAEACI-19-0038,548,cefpodoxime,,Klebsiella aerogenes
Klebsiella aerogenes JBAEACI-19-0038,548,ceftazidime,,Klebsiella aerogenes
Klebsiella aerogenes JBAEACI-19-0038,548,ceftazidime/clavulanic acid,,Klebsiella aerogenes
Klebsiella aerogenes JBAEACI-19-0038,548,ceftriaxone,,Klebsiella aerogenes
Klebsiella aerogenes JBAEACI-19-0038,548,cefuroxime,,Klebsiella aerogenes
Klebsiella aerogenes JBAEACI-19-0038,548,chloramphenicol,,Klebsiella aerogenes
Klebsiella aerogenes JBAEACI-19-0038,548,ciprofloxacin,,Klebsiella aerogenes
Klebsiella aerogenes JBAEACI-19-0038,548,colistin,,Klebsiella aerogenes
Klebsiella aerogenes JBAEACI-19-0038,548,doripenem,,Klebsiella aerogenes
Klebsiella aerogenes JBAEACI-19-0038,548,fosfomycin,,Klebsiella aerogenes
Klebsiella aerogenes JBAEACI-19-0038,548,gentamicin,,Klebsiella aerogenes
Klebsiella aerogenes JBAEACI-19-0038,548,imipenem,,Klebsiella aerogenes
Klebsiella aerogenes JBAEACI-19-0038,548,levofloxacin,,Klebsiella aerogenes
Klebsiella aerogenes JBAEACI-19-0038,548,meropenem,,Klebsiella aerogenes
Klebsiella aerogenes JBAEACI-19-0038,548,minocycline,,Klebsiella aerogenes
Klebsiella aerogenes JBAEACI-19-0038,548,piperacillin,,Klebsiella aerogenes
Klebsiella aerogenes JBAEACI-19-0038,548,piperacillin/tazobactam,,Klebsiella aerogenes
Klebsiella aerogenes JBAEACI-19-0038,548,tigecycline,,Klebsiella aerogenes
Klebsiella aerogenes JBAEACI-19-0038,548,tobramycin,,Klebsiella aerogenes
Klebsiella aerogenes JBAEACI-19-0038,548,trimethoprim/sulfamethoxazole,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0018,548,amikacin,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0018,548,ampicillin/sulbactam,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0018,548,aztreonam,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0018,548,cefepime,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0018,548,cefmetazole,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0018,548,cefoperazone/sulbactam,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0018,548,cefotaxime,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0018,548,cefotaxime/clavulanic acid,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0018,548,cefotetan,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0018,548,cefozopran,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0018,548,cefpodoxime,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0018,548,ceftazidime,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0018,548,ceftazidime/clavulanic acid,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0018,548,ceftriaxone,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0018,548,cefuroxime,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0018,548,chloramphenicol,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0018,548,ciprofloxacin,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0018,548,colistin,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0018,548,doripenem,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0018,548,fosfomycin,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0018,548,gentamicin,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0018,548,imipenem,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0018,548,levofloxacin,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0018,548,meropenem,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0018,548,minocycline,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0018,548,piperacillin,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0018,548,piperacillin/tazobactam,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0018,548,tigecycline,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0018,548,tobramycin,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0018,548,trimethoprim/sulfamethoxazole,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0022,548,amikacin,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0022,548,ampicillin/sulbactam,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0022,548,aztreonam,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0022,548,cefepime,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0022,548,cefmetazole,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0022,548,cefoperazone/sulbactam,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0022,548,cefotaxime,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0022,548,cefotaxime/clavulanic acid,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0022,548,cefotetan,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0022,548,cefozopran,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0022,548,cefpodoxime,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0022,548,ceftazidime,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0022,548,ceftazidime/clavulanic acid,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0022,548,ceftriaxone,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0022,548,cefuroxime,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0022,548,chloramphenicol,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0022,548,ciprofloxacin,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0022,548,colistin,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0022,548,doripenem,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0022,548,fosfomycin,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0022,548,gentamicin,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0022,548,imipenem,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0022,548,levofloxacin,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0022,548,meropenem,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0022,548,minocycline,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0022,548,piperacillin,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0022,548,piperacillin/tazobactam,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0022,548,tigecycline,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0022,548,tobramycin,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0022,548,trimethoprim/sulfamethoxazole,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0024,548,amikacin,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0024,548,ampicillin/sulbactam,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0024,548,aztreonam,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0024,548,cefepime,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0024,548,cefmetazole,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0024,548,cefoperazone/sulbactam,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0024,548,cefotaxime,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0024,548,cefotaxime/clavulanic acid,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0024,548,cefotetan,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0024,548,cefozopran,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0024,548,cefpodoxime,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0024,548,ceftazidime,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0024,548,ceftazidime/clavulanic acid,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0024,548,ceftriaxone,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0024,548,cefuroxime,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0024,548,chloramphenicol,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0024,548,ciprofloxacin,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0024,548,colistin,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0024,548,doripenem,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0024,548,fosfomycin,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0024,548,gentamicin,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0024,548,imipenem,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0024,548,levofloxacin,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0024,548,meropenem,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0024,548,minocycline,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0024,548,piperacillin,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0024,548,piperacillin/tazobactam,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0024,548,tigecycline,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0024,548,tobramycin,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0024,548,trimethoprim/sulfamethoxazole,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0035,548,amikacin,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0035,548,ampicillin/sulbactam,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0035,548,aztreonam,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0035,548,cefepime,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0035,548,cefmetazole,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0035,548,cefoperazone/sulbactam,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0035,548,cefotaxime,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0035,548,cefotaxime/clavulanic acid,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0035,548,cefotetan,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0035,548,cefozopran,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0035,548,cefpodoxime,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0035,548,ceftazidime,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0035,548,ceftazidime/clavulanic acid,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0035,548,ceftriaxone,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0035,548,cefuroxime,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0035,548,chloramphenicol,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0035,548,ciprofloxacin,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0035,548,colistin,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0035,548,doripenem,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0035,548,fosfomycin,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0035,548,gentamicin,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0035,548,imipenem,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0035,548,levofloxacin,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0035,548,meropenem,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0035,548,minocycline,,Klebsiella aerogenes
Klebsiella aerogenes JBAFAAB-19-0035,548,piperacillin,,Klebsiella aerogenes
