genome_name,taxon_id,antibiotic,resistant_phenotype,STRING_name_compact
Klebsiella aerogenes strain FDA-CDC-AR_0074,548,trimethoprim/sulfamethoxazole,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_1,548,amikacin,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_1,548,amoxicillin/clavulanic acid,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_1,548,ampicillin,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_1,548,aztreonam,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_1,548,cefazolin,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_1,548,cefepime,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_1,548,cefotaxime,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_1,548,cefoxitin,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_1,548,ceftazidime,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_1,548,ceftriaxone,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_1,548,ciprofloxacin,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_1,548,doripenem,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_1,548,ertapenem,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_1,548,gentamicin,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_1,548,imipenem,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_1,548,levofloxacin,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_1,548,meropenem,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_1,548,piperacillin/tazobactam,Intermediate,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_1,548,tetracycline,Intermediate,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_1,548,tigecycline,Intermediate,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_1,548,tobramycin,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_1,548,trimethoprim/sulfamethoxazole,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_107,548,amikacin,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_107,548,amoxicillin/clavulanic acid,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_107,548,ampicillin,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_107,548,aztreonam,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_107,548,cefazolin,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_107,548,cefepime,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_107,548,cefotaxime,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_107,548,cefoxitin,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_107,548,ceftazidime,Intermediate,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_107,548,ceftriaxone,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_107,548,ciprofloxacin,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_107,548,doripenem,Intermediate,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_107,548,ertapenem,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_107,548,gentamicin,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_107,548,imipenem,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_107,548,levofloxacin,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_107,548,meropenem,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_107,548,piperacillin/tazobactam,Intermediate,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_107,548,tetracycline,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_107,548,tigecycline,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_107,548,tobramycin,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_107,548,trimethoprim/sulfamethoxazole,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_12,548,amikacin,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_12,548,amoxicillin/clavulanic acid,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_12,548,ampicillin,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_12,548,aztreonam,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_12,548,cefazolin,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_12,548,cefepime,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_12,548,cefotaxime,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_12,548,cefoxitin,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_12,548,ceftazidime,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_12,548,ceftriaxone,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_12,548,ciprofloxacin,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_12,548,doripenem,Intermediate,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_12,548,ertapenem,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_12,548,gentamicin,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_12,548,imipenem,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_12,548,levofloxacin,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_12,548,meropenem,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_12,548,piperacillin/tazobactam,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_12,548,tetracycline,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_12,548,tigecycline,Intermediate,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_12,548,tobramycin,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_12,548,trimethoprim/sulfamethoxazole,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_137,548,amikacin,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_137,548,amoxicillin/clavulanic acid,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_137,548,ampicillin,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_137,548,aztreonam,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_137,548,cefazolin,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_137,548,cefepime,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_137,548,cefotaxime,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_137,548,cefoxitin,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_137,548,ceftazidime,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_137,548,ceftriaxone,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_137,548,ciprofloxacin,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_137,548,doripenem,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_137,548,ertapenem,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_137,548,gentamicin,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_137,548,imipenem,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_137,548,levofloxacin,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_137,548,meropenem,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_137,548,piperacillin/tazobactam,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_137,548,tetracycline,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_137,548,tigecycline,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_137,548,tobramycin,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_137,548,trimethoprim/sulfamethoxazole,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_155,548,amikacin,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_155,548,amoxicillin/clavulanic acid,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_155,548,ampicillin,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_155,548,aztreonam,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_155,548,cefazolin,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_155,548,cefepime,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_155,548,cefotaxime,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_155,548,cefoxitin,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_155,548,ceftazidime,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_155,548,ceftriaxone,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_155,548,ciprofloxacin,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_155,548,doripenem,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_155,548,ertapenem,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_155,548,gentamicin,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_155,548,imipenem,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_155,548,levofloxacin,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_155,548,meropenem,Intermediate,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_155,548,piperacillin/tazobactam,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_155,548,tetracycline,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_155,548,tigecycline,Intermediate,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_155,548,tobramycin,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_155,548,trimethoprim/sulfamethoxazole,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_156,548,amikacin,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_156,548,amoxicillin/clavulanic acid,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_156,548,ampicillin,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_156,548,aztreonam,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_156,548,cefazolin,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_156,548,cefepime,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_156,548,cefotaxime,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_156,548,cefoxitin,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_156,548,ceftazidime,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_156,548,ceftriaxone,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_156,548,ciprofloxacin,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_156,548,doripenem,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_156,548,ertapenem,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_156,548,gentamicin,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_156,548,imipenem,Intermediate,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_156,548,levofloxacin,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_156,548,meropenem,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_156,548,piperacillin/tazobactam,Intermediate,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_156,548,tetracycline,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_156,548,tigecycline,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_156,548,tobramycin,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_156,548,trimethoprim/sulfamethoxazole,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_17,548,amikacin,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_17,548,amoxicillin/clavulanic acid,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_17,548,ampicillin,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_17,548,aztreonam,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_17,548,cefazolin,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_17,548,cefepime,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_17,548,cefotaxime,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_17,548,cefoxitin,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_17,548,ceftazidime,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_17,548,ceftriaxone,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_17,548,ciprofloxacin,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_17,548,doripenem,Intermediate,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_17,548,ertapenem,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_17,548,gentamicin,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_17,548,imipenem,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_17,548,levofloxacin,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_17,548,meropenem,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_17,548,piperacillin/tazobactam,Intermediate,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_17,548,tetracycline,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_17,548,tigecycline,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_17,548,tobramycin,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_17,548,trimethoprim/sulfamethoxazole,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_178,548,amikacin,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_178,548,amoxicillin/clavulanic acid,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_178,548,ampicillin,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_178,548,aztreonam,Intermediate,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_178,548,cefazolin,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_178,548,cefepime,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_178,548,cefotaxime,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_178,548,cefoxitin,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_178,548,ceftazidime,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_178,548,ceftriaxone,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_178,548,ciprofloxacin,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_178,548,doripenem,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_178,548,ertapenem,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_178,548,gentamicin,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_178,548,imipenem,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_178,548,levofloxacin,Intermediate,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_178,548,meropenem,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_178,548,piperacillin/tazobactam,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_178,548,tetracycline,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_178,548,tigecycline,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_178,548,tobramycin,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_178,548,trimethoprim/sulfamethoxazole,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_182,548,amikacin,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_182,548,amoxicillin/clavulanic acid,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_182,548,ampicillin,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_182,548,aztreonam,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_182,548,cefazolin,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_182,548,cefepime,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_182,548,cefotaxime,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_182,548,cefoxitin,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_182,548,ceftazidime,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_182,548,ceftriaxone,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_182,548,ciprofloxacin,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_182,548,doripenem,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_182,548,ertapenem,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_182,548,gentamicin,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_182,548,imipenem,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_182,548,levofloxacin,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_182,548,meropenem,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_182,548,piperacillin/tazobactam,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_182,548,tetracycline,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_182,548,tigecycline,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_182,548,tobramycin,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_182,548,trimethoprim/sulfamethoxazole,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_185,548,amikacin,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_185,548,amoxicillin/clavulanic acid,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_185,548,ampicillin,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_185,548,aztreonam,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_185,548,cefazolin,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_185,548,cefepime,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_185,548,cefotaxime,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_185,548,cefoxitin,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_185,548,ceftazidime,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_185,548,ceftriaxone,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_185,548,ciprofloxacin,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_185,548,doripenem,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_185,548,ertapenem,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_185,548,gentamicin,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_185,548,imipenem,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_185,548,levofloxacin,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_185,548,meropenem,Susceptible,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_185,548,piperacillin/tazobactam,Resistant,Klebsiella aerogenes
Klebsiella aerogenes strain MUGSI_185,548,tetracycline,Susceptible,Klebsiella aerogenes
